name,bio,follower_count,tweet_text,tweet_id,fav_count,rt_count,in_reply_to,mentions,is_retweet,is_quote,hashtags,emojicons,time
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"""#Lubrizol coupable, état complice"" c'est le slogan qu'ont scandé des centaines manifestantEs lors du défilé du 26/09/21 à #Rouen pour les 2 ans de la catastrophe #écologique dont les fumées toxiques ont pollué une grande partie de la ville et les terres agricoles de la région. https://t.co/M9jiQcYhm6",1442428873774338052,167,52,,,False,False,"Lubrizol, Rouen, écologique",,2021-09-27 10:00:17
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Ce dimanche à Bordeaux : rassemblement de soutien à la population Afghane victime de la terrible dictature des talibans, aux femmes afghanes qui perdent tous leurs droits, enfermées, emprisonnées. La réponse minimale en Europe, c’est l’accueil sans limite de tous les réfugié-es. https://t.co/xyFzlBDgYU",1441795446083440641,263,40,,,False,False,,,2021-09-25 16:03:16
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Une autre façon de débattre, un autre style... (2) https://t.co/FI8NoBOiVo",1441113404840710151,5663,789,,,False,False,,,2021-09-23 18:53:04
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Une autre façon de débattre, un autre style... (1) https://t.co/FJfSZwijB3",1441113253455663108,3775,510,,,False,False,,,2021-09-23 18:52:28
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"[Communiqué du NPA]
""Le combat pour obtenir la condamnation des auteurs du crime industriel et de l’État complice est encore long, et la manifestation organisée dimanche 26 septembre à Rouen doit y contribuer. Le NPA et Philippe Poutou y seront présents.""

https://t.co/rOLFKJxcld",1441032201974554629,42,14,,,False,False,,,2021-09-23 13:30:24
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"[Communiqué du NPA] 
""Nous remarquons que la légitimité de Philippe Poutou est bien réelle, et que les maires le connaissent touTEs. Cela rend d’autant plus étonnante la très faible présence de notre candidat dans les médias.""

https://t.co/pIty4PHHbu",1441025048320565251,161,36,,,False,False,,,2021-09-23 13:01:59
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Soutien à la mobilisation du personnel de l’éducation nationale (ici Bordeaux) : contre Blanquer et la politique néfaste du gouvernement. Contre la dégradation des conditions de travail et la précarité, pour des moyens et recrutements, pour un vrai service public de l’éducation. https://t.co/wQgfEgrE0E",1440974528667062276,142,23,,,False,False,,,2021-09-23 09:41:14
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"« Débattre » avec Zemmour, vraiment ? 
via @Lanticapitalis1 

« C’est comme se battre avec un porc. Vous finissez tous les deux couverts de boue. Et le porc est content. »

https://t.co/k7OmocOmmj",1440964018886283264,573,146,,Lanticapitalis1,False,False,,,2021-09-23 08:59:28
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"RT @NPA_LGBTI: L’extrême-droite, pire ennemie des LGBTI. Hétéroflics, hors de nos vies !",1440651404524150790,0,32,,NPA_LGBTI,True,True,,,2021-09-22 12:17:15
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Soutien à notre ami @T_Bouhafs qui fait l’objet depuis hier de milliers d’insultes racistes et de menaces de l’extrême droite. 
Il est en première ligne contre les fachos, par son travail, par ce qu’il incarne. Soutenons le !
#TahaNestPasSeul",1439298058290974727,10228,2243,,T_Bouhafs,False,False,TahaNestPasSeul,,2021-09-18 18:39:32
